x1             y1             x2             y2             v1x            v1y            v2x            v2y            v3x            v3y            v4x            v4y            v5x            v5y            v6x            v6y            p2x            p2y            
-0.543367      -6.97888       10.7043        -14.7911       2.95813        0.499493       -2.95813       -0.499493      -0.960155      -12.332        10.0218        -8.11767       16.4525        -18.2491       11.3868        -21.4645       4.9561         -11.333        
-0.243457      -6.99577       11.107         -14.696        2.93397        0.625943       -2.93397       -0.625943      -0.430199      -12.3618       10.5743        -8.00899       16.7762        -18.2821       11.6397        -21.383        5.43775        -11.1099       
0.0682345      -6.99967       11.4799        -14.6204       2.9032         0.755943       -2.9032        -0.755943      0.120573       -12.3687       11.159         -7.91989       17.0329        -18.384        11.8009        -21.3209       5.92697        -10.8568       
0.390362       -6.98911       11.8161        -14.5583       2.86532        0.888778       -2.86532       -0.888778      0.689788       -12.3501       11.7673        -7.85026       17.2118        -18.5441       11.8649        -21.2663       6.42043        -10.5725       
0.720474       -6.96282       12.1074        -14.5022       2.82008        1.0233         -2.82008       -1.0233        1.27311        -12.3036       12.387         -7.79981       17.3015        -18.7473       11.8277        -21.2046       6.91327        -10.257        
1.05428        -6.92015       12.3452        -14.4437       2.76764        1.15765        -2.76764       -1.15765       1.86297        -12.2282       13.0016        -7.7677        17.2921        -18.9745       11.6887        -21.1197       7.39825        -9.91292       
1.38516        -6.86158       12.5222        -14.375        2.7089         1.28913        -2.7089        -1.28913       2.44763        -12.1247       13.5909        -7.75244       17.179         -19.2035       11.4535        -20.9975       7.86543        -9.54646       
1.70441        -6.78933       12.6345        -14.2907       2.64567        1.41436        -2.64567       -1.41436       3.01177        -11.9971       14.1336        -7.75219       16.9659        -19.4132       11.1354        -20.8293       8.30311        -9.16833       
2.00274        -6.70739       12.6828        -14.1905       2.58059        1.52988        -2.58059       -1.52988       3.53893        -11.8523       14.6116        -7.76557       16.6654        -19.5885       10.754         -20.6154       8.70012        -8.79249       
2.27221        -6.62096       12.6724        -14.0787       2.51665        1.63294        -2.51665       -1.63294       4.01509        -11.6995       15.014         -7.79248       16.2964        -19.7238       10.3308        -20.3649       9.04839        -8.43366       
2.50755        -6.53545       12.6115        -13.9634       2.45664        1.7219         -2.45664       -1.7219        4.43096        -11.5484       15.3381        -7.83433       15.8788        -19.8221       9.88487        -20.0925       9.34423        -8.10465       
2.70628        -6.4557        12.5089        -13.8538       2.40282        1.79623        -2.40282       -1.79623       4.78212        -11.4075       15.5872        -7.89366       15.43          -19.8926       9.43053        -19.814        9.58776        -7.81505       
2.86791        -6.38554       12.3724        -13.7589       2.35685        1.85614        -2.35685       -1.85614       5.06772        -11.2835       15.7679        -7.97348       14.9635        -19.9465       8.97696        -19.5443       9.78142        -7.57125       
2.99312        -6.32781       12.2087        -13.686        2.31983        1.9022         -2.31983       -1.9022        5.28899        -11.1815       15.8877        -8.07666       14.4887        -19.9948       8.52957        -19.2953       9.92865        -7.37712       
3.08309        -6.28447       12.0225        -13.6411       2.29246        1.9351         -2.29246       -1.9351        5.44796        -11.1049       15.9538        -8.20558       14.0121        -20.0474       8.09119        -19.0766       10.0329        -7.23473       
3.13902        -6.25672       11.8177        -13.6287       2.27511        1.95548        -2.27511       -1.95548       5.5468         -11.0559       15.9723        -8.36192       13.5384        -20.1125       7.66308        -18.8955       10.097         -7.14495       
3.16199        -6.24515       11.5969        -13.6521       2.26791        1.96382        -2.26791       -1.96382       5.58737        -11.0355       15.9481        -8.54659       13.0706        -20.1965       7.24563        -18.7577       10.1232        -7.10781       
3.15278        -6.2498        11.3619        -13.7136       2.2708         1.96048        -2.2708        -1.96048       5.57111        -11.0437       15.8851        -8.75969       12.6111        -20.3044       6.83876        -18.6675       10.1127        -7.12272       
3.11191        -6.27025       11.114         -13.8144       2.28355        1.94561        -2.28355       -1.94561       5.49889        -11.0798       15.7859        -9.00049       12.1621        -20.4402       6.44219        -18.6283       10.066         -7.18859       
3.0396         -6.30562       10.8539        -13.9553       2.30577        1.91922        -2.30577       -1.91922       5.37112        -11.1423       15.6523        -9.26743       11.7251        -20.6066       6.05554        -18.6431       9.98266        -7.30387       
2.93579        -6.35462       10.5818        -14.136        2.33694        1.88115        -2.33694       -1.88115       5.18767        -11.2289       15.4852        -9.55812       11.3021        -20.8054       5.67848        -18.7139       9.86154        -7.46659       
2.80017        -6.41553       10.2978        -14.3559       2.37636        1.8311         -2.37636       -1.8311        4.94803        -11.3365       15.2848        -9.86935       10.8948        -21.0375       5.31073        -18.8425       9.70075        -7.67434       
2.63224        -6.48624       10.0014        -14.6135       2.42321        1.76863        -2.42321       -1.76863       4.65129        -11.4615       15.0506        -10.197        10.505         -21.3028       4.95216        -19.03         9.49771        -7.92423       
2.43129        -6.56421       9.69201        -14.9065       2.47652        1.69318        -2.47652       -1.69318       4.29621        -11.5993       14.7812        -10.5361       10.1348        -21.6          4.6028         -19.2768       9.24924        -8.21289       
2.1965         -6.64646       9.36876        -15.2316       2.53512        1.60411        -2.53512       -1.60411       3.88131        -11.7446       14.4746        -10.8807       9.78597        -21.9268       4.26291        -19.5825       8.95155        -8.53637       
1.92693        -6.72956       9.03046        -15.5845       2.59769        1.50067        -2.59769       -1.50067       3.40497        -11.8914       14.1279        -11.2238       9.46056        -22.2789       3.93299        -19.9452       8.60036        -8.8901        
1.62167        -6.80957       8.67556        -15.9594       2.66269        1.38206        -2.66269       -1.38206       2.86556        -12.0328       13.7373        -11.5573       9.16019        -22.65         3.6138         -20.3615       8.19093        -9.26869       
1.27995        -6.88199       8.30214        -16.3485       2.72832        1.24751        -2.72832       -1.24751       2.26172        -12.1608       13.2981        -11.8718       8.88592        -23.0313       3.30621        -20.8252       7.71836        -9.66576       
0.901476       -6.94171       7.90773        -16.742        2.79249        1.09636        -2.79249       -1.09636       1.59295        -12.2663       12.8046        -12.1571       8.63753        -23.4104       3.0109         -21.3269       7.17793        -10.0736       
0.486971       -6.98304       7.48927        -17.1271       2.85276        0.928315       -2.85276       -0.928315      0.8605         -12.3393       12.2508        -12.4019       8.41252        -23.7715       2.72773        -21.8523       6.56602        -10.4827       
0.0390566      -6.99989       7.04309        -17.4884       2.90632        0.743834       -2.90632       -0.743834      0.0690149      -12.3691       11.6317        -12.5951       8.20452        -24.0952       2.45443        -22.3816       5.88166        -10.8815       
-0.436519      -6.98638       6.56525        -17.8085       2.95014        0.544697       -2.95014       -0.544697      -0.771349      -12.3452       10.9456        -12.7278       8.00157        -24.3611       2.18494        -22.8891       5.12892        -11.2558       
